order_id,customer_id,return_reason,return_status
27342,2230,Damaged,Not Accepted
27351,643,Not as Expected,Delivered
27365,54,Defective,Delivered
27376,1034,Found a Better Price,Delivered
27377,2015,Found a Better Price,Not Accepted
27382,1545,Found a Better Price,Delivered
27390,1285,Duplicate Order,Not Accepted
27396,677,Found a Better Price,Delivered
27397,347,Duplicate Order,Delivered
27402,2369,Wrong Item,Received
27433,2109,Defective,Not Accepted
27438,2159,Not as Expected,Registered
27460,1141,Found a Better Price,Not Accepted
27470,386,Size/Fit Issues,Delivered
27474,260,Damaged,Not Accepted
27510,664,Too Expensive,Not Accepted
27522,343,Wrong Item,Not Accepted
27523,2743,Not as Expected,Delivered
27535,2610,Quality Issues,Not Accepted
27549,2207,Found a Better Price,Not Accepted
27563,2241,Found a Better Price,Not Accepted
27564,1830,Damaged,Not Accepted
27584,2182,Defective,Not Accepted
27608,1320,Not as Expected,Not Accepted
27614,1422,Duplicate Order,Not Accepted
27623,1029,Duplicate Order,Delivered
27624,2932,Changed Mind,Delivered
27626,2725,Duplicate Order,Delivered
27648,1003,Wrong Item,Registered
27657,2275,Size/Fit Issues,Delivered
27674,1895,Too Expensive,Delivered
27689,1171,Duplicate Order,Not Accepted
27697,571,Damaged,Registered
27730,2217,Defective,Not Accepted
27742,2996,Changed Mind,Delivered
27745,2287,Too Expensive,Not Accepted
27771,379,Size/Fit Issues,Not Accepted
27785,263,Too Expensive,Not Accepted
27787,1142,Too Expensive,Delivered
27794,1548,Wrong Item,Not Accepted
27795,1562,Wrong Item,Delivered
27797,2906,Found a Better Price,Not Accepted
27817,1003,Size/Fit Issues,Not Accepted
27823,513,Defective,Not Accepted
27824,2661,Changed Mind,Delivered
27837,2440,Size/Fit Issues,Not Accepted
27857,212,Changed Mind,Delivered
27859,2661,Quality Issues,Not Accepted
27889,2996,Duplicate Order,Not Accepted
27899,2107,Size/Fit Issues,Delivered
27902,820,Not as Expected,Delivered
27920,31,Size/Fit Issues,Delivered
27931,1914,Defective,Not Accepted
27934,262,Defective,Delivered
27944,2868,Too Expensive,Delivered
27956,2374,Duplicate Order,Delivered
27979,236,Changed Mind,Delivered
28002,1542,Defective,Not Accepted
28005,1564,Damaged,Delivered
28013,2662,Quality Issues,Registered
28017,2805,Damaged,Delivered
28034,2508,Changed Mind,Not Accepted
28037,601,Size/Fit Issues,Received
28074,1175,Too Expensive,Not Accepted
28087,1495,Duplicate Order,Not Accepted
28100,335,Changed Mind,Delivered
28102,731,Wrong Item,Delivered
28110,2730,Found a Better Price,Sent
28118,587,Found a Better Price,Delivered
28121,199,Damaged,Delivered
28123,2304,Quality Issues,Received
28125,1201,Wrong Item,Delivered
28135,2851,Changed Mind,Delivered
28138,52,Defective,Delivered
28171,1446,Wrong Item,Not Accepted
28172,828,Too Expensive,Not Accepted
28184,1609,Duplicate Order,Not Accepted
28187,2549,Changed Mind,Delivered
28191,666,Not as Expected,Delivered
28194,992,Wrong Item,Delivered
28207,2738,Too Expensive,Not Accepted
28217,1458,Size/Fit Issues,Delivered
28240,448,Duplicate Order,Not Accepted
28256,2241,Changed Mind,Delivered
28263,1061,Quality Issues,Delivered
28266,1135,Duplicate Order,Not Accepted
28297,2402,Changed Mind,Delivered
28323,2981,Quality Issues,Delivered
28347,1108,Wrong Item,Delivered
28349,881,Defective,Delivered
28355,560,Too Expensive,Not Accepted
28360,1638,Duplicate Order,Not Accepted
28362,866,Wrong Item,Delivered
28376,1810,Changed Mind,Delivered
28388,2538,Defective,Delivered
28406,1022,Found a Better Price,Received
28411,2016,Wrong Item,Not Accepted
28435,1733,Size/Fit Issues,Delivered
28446,2547,Defective,Delivered
28453,1120,Quality Issues,Delivered
28457,2471,Too Expensive,Delivered
28462,182,Defective,Delivered
28473,479,Found a Better Price,Delivered
28481,2511,Not as Expected,Registered
28486,759,Quality Issues,Not Accepted
28490,2858,Not as Expected,Delivered
28496,2619,Duplicate Order,Not Accepted
28507,2509,Defective,Received
28513,1107,Defective,Not Accepted
28523,1264,Duplicate Order,Not Accepted
28526,2670,Quality Issues,Received
28545,1148,Wrong Item,Not Accepted
28572,1354,Too Expensive,Not Accepted
28573,125,Changed Mind,Delivered
28580,1052,Found a Better Price,Not Accepted
28590,773,Wrong Item,Delivered
28594,2175,Size/Fit Issues,Delivered
28605,1333,Wrong Item,Not Accepted
28630,2211,Damaged,Not Accepted
28668,2603,Size/Fit Issues,Delivered
28681,352,Not as Expected,Delivered
28685,1077,Size/Fit Issues,Not Accepted
28688,903,Too Expensive,Not Accepted
28702,2254,Too Expensive,Received
28706,1110,Quality Issues,Delivered
28714,20,Wrong Item,Not Accepted
28721,242,Found a Better Price,Not Accepted
28725,2846,Changed Mind,Received
28728,609,Size/Fit Issues,Delivered
28735,1732,Not as Expected,Not Accepted
28739,2675,Quality Issues,Delivered
28743,1971,Quality Issues,Delivered
28763,2393,Changed Mind,Not Accepted
28764,2055,Defective,Delivered
28766,2948,Size/Fit Issues,Not Accepted
28768,778,Changed Mind,Sent
28804,761,Wrong Item,Not Accepted
28806,2349,Not as Expected,Delivered
28807,1850,Too Expensive,Delivered
28822,2314,Wrong Item,Not Accepted
28823,1356,Not as Expected,Not Accepted
28828,588,Wrong Item,Not Accepted
28831,1209,Damaged,Received
28836,776,Size/Fit Issues,Delivered
28838,925,Quality Issues,Delivered
28841,141,Found a Better Price,Not Accepted
28849,1348,Changed Mind,Delivered
28861,2853,Duplicate Order,Delivered
28869,813,Damaged,Delivered
28876,1408,Changed Mind,Not Accepted
28878,68,Changed Mind,Not Accepted
28899,2521,Quality Issues,Delivered
28914,2101,Wrong Item,Not Accepted
28923,2707,Wrong Item,Not Accepted
28926,2783,Damaged,Delivered
28927,896,Duplicate Order,Received
28942,250,Defective,Delivered
28948,1985,Too Expensive,Not Accepted
28952,2361,Duplicate Order,Not Accepted
28958,1664,Damaged,Not Accepted
28974,775,Defective,Not Accepted
28994,2920,Defective,Not Accepted
29033,2503,Damaged,Delivered
29040,1139,Too Expensive,Delivered
29060,151,Not as Expected,Not Accepted
29098,587,Quality Issues,Delivered
29125,344,Quality Issues,Delivered
29134,829,Size/Fit Issues,Not Accepted
29140,2832,Defective,Not Accepted
29142,2791,Damaged,Not Accepted
29164,2298,Changed Mind,Delivered
29168,1314,Duplicate Order,Delivered
29182,2268,Damaged,Not Accepted
29206,1968,Changed Mind,Not Accepted
29211,53,Not as Expected,Not Accepted
29214,1742,Found a Better Price,Not Accepted
29215,2763,Size/Fit Issues,Not Accepted
29239,2686,Not as Expected,Registered
29261,2798,Too Expensive,Received
29263,2137,Too Expensive,Not Accepted
29277,2356,Changed Mind,Delivered
29279,1334,Changed Mind,Not Accepted
29291,303,Duplicate Order,Delivered
29294,2280,Quality Issues,Delivered
29311,2616,Defective,Delivered
29313,2240,Quality Issues,Sent
29323,2532,Changed Mind,Not Accepted
29343,121,Quality Issues,Not Accepted
29346,1897,Quality Issues,Delivered
29364,570,Duplicate Order,Not Accepted
29383,345,Damaged,Registered
29385,2733,Found a Better Price,Delivered
29407,2841,Wrong Item,Delivered
29415,206,Wrong Item,Received
29417,2960,Quality Issues,Registered
29441,1068,Found a Better Price,Received
29442,2406,Duplicate Order,Not Accepted
29445,2449,Too Expensive,Sent
29452,1121,Size/Fit Issues,Not Accepted
29458,1096,Quality Issues,Not Accepted
29469,2572,Found a Better Price,Delivered
29475,1165,Damaged,Delivered
29481,2332,Found a Better Price,Not Accepted
29482,93,Found a Better Price,Not Accepted
29487,812,Too Expensive,Not Accepted
29488,2182,Defective,Not Accepted
29491,2671,Not as Expected,Delivered
29499,584,Defective,Delivered
29516,709,Duplicate Order,Not Accepted
29530,721,Changed Mind,Not Accepted
29538,1170,Wrong Item,Registered
29549,2284,Size/Fit Issues,Not Accepted
29574,2851,Found a Better Price,Not Accepted
29583,876,Defective,Not Accepted
29611,662,Duplicate Order,Not Accepted
29614,1507,Too Expensive,Not Accepted
29648,1220,Wrong Item,Delivered
29652,1637,Found a Better Price,Sent
29678,491,Found a Better Price,Delivered
29702,1873,Found a Better Price,Not Accepted
29713,999,Quality Issues,Not Accepted
29716,2908,Changed Mind,Delivered
29721,1950,Damaged,Not Accepted
29726,1849,Too Expensive,Not Accepted
29731,1138,Changed Mind,Delivered
29738,1952,Wrong Item,Delivered
29748,642,Quality Issues,Not Accepted
29755,1955,Too Expensive,Delivered
29767,1096,Damaged,Not Accepted
29777,353,Too Expensive,Delivered
29790,1935,Wrong Item,Delivered
29799,2928,Damaged,Delivered
29800,862,Found a Better Price,Not Accepted
29803,1178,Size/Fit Issues,Delivered
29811,1488,Damaged,Received
29813,1517,Damaged,Delivered
29815,1253,Size/Fit Issues,Not Accepted
29825,614,Damaged,Not Accepted
29829,582,Quality Issues,Not Accepted
29835,963,Size/Fit Issues,Not Accepted
29840,1414,Changed Mind,Not Accepted
29849,719,Found a Better Price,Sent
29858,1365,Not as Expected,Delivered
29877,2631,Quality Issues,Delivered
29882,1367,Not as Expected,Delivered
29908,1546,Damaged,Delivered
29912,1552,Quality Issues,Delivered
29922,238,Quality Issues,Not Accepted
29936,2517,Found a Better Price,Not Accepted
29940,764,Too Expensive,Delivered
29961,1087,Too Expensive,Received
29964,1010,Damaged,Not Accepted
29971,1798,Found a Better Price,Registered
29995,367,Duplicate Order,Not Accepted
30011,1212,Found a Better Price,Not Accepted
30015,869,Quality Issues,Not Accepted
30032,2472,Size/Fit Issues,Not Accepted
30040,1195,Found a Better Price,Delivered
30046,1506,Wrong Item,Delivered
30052,319,Defective,Delivered
30058,2210,Size/Fit Issues,Delivered
30077,119,Size/Fit Issues,Not Accepted
30092,54,Too Expensive,Delivered
30093,369,Quality Issues,Delivered
30104,377,Too Expensive,Delivered
30111,2016,Not as Expected,Delivered
30124,1259,Quality Issues,Not Accepted
30128,2992,Changed Mind,Not Accepted
30147,2530,Duplicate Order,Delivered
30148,233,Not as Expected,Delivered
30158,2806,Quality Issues,Delivered
30168,1469,Defective,Registered
30182,558,Wrong Item,Received
30195,117,Too Expensive,Not Accepted
30217,255,Found a Better Price,Not Accepted
30225,1473,Quality Issues,Delivered
30234,2343,Not as Expected,Delivered
30235,2323,Duplicate Order,Not Accepted
30238,1417,Size/Fit Issues,Not Accepted
30240,140,Quality Issues,Delivered
30248,147,Size/Fit Issues,Received
30263,2161,Size/Fit Issues,Delivered
30280,1284,Wrong Item,Not Accepted
30302,1074,Changed Mind,Sent
30314,1038,Changed Mind,Not Accepted
30339,1711,Not as Expected,Not Accepted
30350,1101,Defective,Delivered
30352,1444,Too Expensive,Delivered
30370,843,Defective,Not Accepted
30374,1757,Not as Expected,Received
30386,2246,Size/Fit Issues,Delivered
30424,1290,Changed Mind,Not Accepted
30425,784,Defective,Not Accepted
30429,112,Too Expensive,Delivered
30438,1000,Quality Issues,Delivered
30441,964,Size/Fit Issues,Not Accepted
30442,2461,Damaged,Delivered
30444,2403,Found a Better Price,Delivered
30459,2657,Damaged,Delivered
30464,963,Found a Better Price,Not Accepted
30479,2701,Defective,Delivered
30486,1872,Changed Mind,Delivered
30487,2050,Quality Issues,Registered
30494,2115,Wrong Item,Delivered
30496,265,Size/Fit Issues,Not Accepted
30515,114,Size/Fit Issues,Delivered
30534,1822,Not as Expected,Delivered
30549,1965,Not as Expected,Received
30552,2255,Changed Mind,Not Accepted
30556,2250,Found a Better Price,Delivered
30582,1049,Damaged,Not Accepted
30586,1680,Defective,Delivered
30587,1186,Changed Mind,Sent
30599,406,Wrong Item,Not Accepted
30602,163,Too Expensive,Not Accepted
30607,1172,Damaged,Not Accepted
30620,3,Changed Mind,Not Accepted
30639,436,Too Expensive,Not Accepted
30645,626,Not as Expected,Not Accepted
30652,2175,Damaged,Not Accepted
30660,1805,Defective,Not Accepted
30676,996,Quality Issues,Delivered
30689,2505,Too Expensive,Delivered
30692,998,Wrong Item,Delivered
30702,643,Quality Issues,Registered
30735,389,Duplicate Order,Not Accepted
30739,930,Duplicate Order,Delivered
30760,1904,Changed Mind,Delivered
30762,1916,Defective,Not Accepted
30771,2023,Changed Mind,Not Accepted
30774,2138,Wrong Item,Delivered
30779,2506,Size/Fit Issues,Delivered
30781,2700,Found a Better Price,Delivered
30806,2493,Defective,Not Accepted
30824,1141,Not as Expected,Delivered
30825,2443,Defective,Not Accepted
30838,1260,Not as Expected,Not Accepted
30839,1773,Defective,Not Accepted
30856,1020,Quality Issues,Delivered
30877,698,Defective,Delivered
30882,2272,Found a Better Price,Delivered
30889,2440,Defective,Delivered
30905,401,Too Expensive,Delivered
30908,1848,Not as Expected,Not Accepted
30917,1163,Quality Issues,Not Accepted
30937,168,Wrong Item,Registered
30941,1301,Size/Fit Issues,Not Accepted
30944,1550,Defective,Delivered
30946,153,Changed Mind,Delivered
30967,1909,Found a Better Price,Not Accepted
30968,1737,Too Expensive,Delivered
30991,1874,Defective,Not Accepted
30996,629,Quality Issues,Delivered
31002,2145,Size/Fit Issues,Not Accepted
31010,952,Duplicate Order,Delivered
31021,2585,Size/Fit Issues,Delivered
31025,424,Changed Mind,Received
31060,2354,Size/Fit Issues,Registered
31061,1929,Duplicate Order,Not Accepted
31066,588,Quality Issues,Delivered
31067,1120,Size/Fit Issues,Sent
31079,2237,Too Expensive,Not Accepted
31096,2637,Defective,Not Accepted
31097,714,Wrong Item,Not Accepted
31098,2641,Too Expensive,Delivered
31111,974,Wrong Item,Not Accepted
31117,253,Damaged,Delivered
31119,1706,Duplicate Order,Delivered
31124,598,Duplicate Order,Delivered
31147,2615,Too Expensive,Delivered
31153,2219,Too Expensive,Not Accepted
31159,363,Size/Fit Issues,Not Accepted
31164,590,Changed Mind,Not Accepted
31183,950,Too Expensive,Not Accepted
31192,2709,Wrong Item,Delivered
31215,1287,Size/Fit Issues,Delivered
31217,2377,Damaged,Not Accepted
31225,1224,Quality Issues,Not Accepted
31237,1076,Not as Expected,Delivered
31238,665,Size/Fit Issues,Not Accepted
31252,439,Too Expensive,Delivered
31256,1704,Wrong Item,Not Accepted
31260,2795,Wrong Item,Not Accepted
31266,1341,Not as Expected,Received
31271,2170,Size/Fit Issues,Delivered
31277,2914,Damaged,Not Accepted
31283,644,Damaged,Delivered
31284,2733,Damaged,Received
31296,1553,Quality Issues,Not Accepted
31300,978,Not as Expected,Not Accepted
31302,1077,Duplicate Order,Delivered
31319,1003,Damaged,Not Accepted
31335,1910,Size/Fit Issues,Delivered
31337,1906,Duplicate Order,Delivered
31341,2125,Quality Issues,Not Accepted
31343,1630,Changed Mind,Not Accepted
31357,18,Not as Expected,Delivered
31364,2890,Found a Better Price,Not Accepted
31368,2334,Size/Fit Issues,Delivered
31402,130,Wrong Item,Not Accepted
31442,2544,Size/Fit Issues,Delivered
31450,476,Found a Better Price,Sent
31462,1046,Changed Mind,Delivered
31468,2631,Quality Issues,Not Accepted
31487,2423,Not as Expected,Delivered
31494,1727,Duplicate Order,Not Accepted
31499,2522,Duplicate Order,Delivered
31503,2088,Not as Expected,Not Accepted
31519,1622,Duplicate Order,Not Accepted
31530,240,Not as Expected,Not Accepted
31557,1066,Changed Mind,Not Accepted
31561,1733,Too Expensive,Delivered
31606,2306,Damaged,Not Accepted
31615,2193,Duplicate Order,Received
31626,2760,Too Expensive,Sent
31627,767,Found a Better Price,Delivered
31637,1817,Size/Fit Issues,Delivered
31677,1776,Found a Better Price,Delivered
31705,2322,Size/Fit Issues,Not Accepted
31706,2370,Found a Better Price,Not Accepted
31732,1839,Found a Better Price,Received
31753,2622,Changed Mind,Not Accepted
31761,1585,Defective,Not Accepted
31783,278,Not as Expected,Not Accepted
31784,228,Found a Better Price,Not Accepted
31817,7,Found a Better Price,Not Accepted
31818,1957,Too Expensive,Not Accepted
31819,1786,Damaged,Not Accepted
31823,954,Quality Issues,Delivered
31825,1348,Size/Fit Issues,Not Accepted
31838,2013,Found a Better Price,Not Accepted
31840,2734,Changed Mind,Delivered
31847,54,Changed Mind,Not Accepted
31848,833,Defective,Not Accepted
31856,1779,Changed Mind,Registered
31867,1950,Quality Issues,Sent
31887,1334,Changed Mind,Not Accepted
31920,2150,Quality Issues,Delivered
31928,336,Damaged,Delivered
31935,1432,Defective,Delivered
31955,579,Changed Mind,Delivered
31961,1033,Quality Issues,Not Accepted
31986,836,Wrong Item,Not Accepted
32009,1067,Found a Better Price,Not Accepted
32039,2895,Damaged,Not Accepted
32040,2062,Duplicate Order,Delivered
32050,1134,Too Expensive,Not Accepted
32057,605,Defective,Not Accepted
32058,527,Wrong Item,Registered
32085,2839,Size/Fit Issues,Not Accepted
32106,1741,Found a Better Price,Not Accepted
32113,2035,Quality Issues,Not Accepted
32127,573,Quality Issues,Delivered
32137,2714,Damaged,Not Accepted
32138,405,Duplicate Order,Not Accepted
32142,2401,Duplicate Order,Delivered
32145,26,Defective,Delivered
32166,516,Wrong Item,Delivered
32170,430,Duplicate Order,Not Accepted
32183,653,Wrong Item,Received
32185,406,Damaged,Delivered
32187,2438,Size/Fit Issues,Not Accepted
32191,1725,Damaged,Delivered
32194,2717,Wrong Item,Not Accepted
32220,2451,Quality Issues,Received
32233,351,Found a Better Price,Received
32253,2988,Not as Expected,Not Accepted
32263,607,Not as Expected,Delivered
32268,2620,Quality Issues,Delivered
32269,479,Defective,Delivered
32281,1326,Size/Fit Issues,Received
32318,2087,Damaged,Not Accepted
32321,2715,Too Expensive,Not Accepted
32331,122,Size/Fit Issues,Not Accepted
32350,663,Wrong Item,Delivered
32357,2502,Size/Fit Issues,Sent
32366,1771,Quality Issues,Not Accepted
32375,2734,Too Expensive,Delivered
32376,1010,Size/Fit Issues,Not Accepted
32396,1614,Defective,Registered
32400,2903,Defective,Not Accepted
32435,1108,Changed Mind,Delivered
32449,338,Not as Expected,Delivered
32465,301,Defective,Delivered
32514,767,Found a Better Price,Delivered
32515,2990,Wrong Item,Sent
32526,854,Wrong Item,Not Accepted
32550,1862,Too Expensive,Delivered
32571,1778,Changed Mind,Not Accepted
32587,2572,Not as Expected,Not Accepted
32598,995,Wrong Item,Not Accepted
32608,246,Too Expensive,Delivered
